CENTER_ID,CENTER_FR,CENTER_AR,CIRCONSCRIPTION_ID,CIRCONSCRIPTION_FR,CIRCONSCRIPTION_AR,DELEGATION_ID,DELEGATION_FR,DELEGATION_AR,SOUS_DELEGATION_AR,LATITUDE,LONGITUDE
5370,E.P.CITE INDlle ENNASR MEDNINE,م إبتدائية النصر الحي الصناعي مدنين - مدنين الجنوبية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,مدنين الجنوبية,33.339183,10.506706
5371,E.P.CITE ENNASSIM MEDNINE EST,م إبتدائية حي النسيم - مدنين الشرقية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,مدنين الشرقية,33.347078,10.502586
5372,E.P.LEBBA MEDNINE,م إبتدائية اللبة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,اللبة,33.313103,10.523059
5373,E.P.9 AVRIL MEDNINE LEBBA,م إبتدائية 9افريل مدنين - اللبة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,اللبة,33.355879,10.543812
5374,E.P.HASSI DHIFALLAH LEBBA,م إبتدائية حسي ضيف الله - اللبة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,اللبة,33.328607,10.542615
5375,E.P.CITE MARS El Leba,م إبتدائية حي مارس - اللبة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,اللبة,33.318678,10.499922
5376,E.P.OUED ETTAAM Haci Amor,م إبتدائية وادي الطعام - حسي عمر,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,حسي عمر,33.292246,10.588835
5377,E.P.ESSANAM Haci Amor,م إبتدائية الصنم - حسي عمر,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,حسي عمر,33.31703,10.614591
5378,E.P.HACI JLIDI Haci Amor,م إبتدائية حسي الجليدي - حسي عمر,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,حسي عمر,33.359504,10.587406
5379,E.P.HASSI HADDAD,م إبتدائية حسي الحداد - حسي عمر,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,حسي عمر,33.343233,10.630946
5380,E.P.OUDEY ESSEDER,م إبتدائية وادي السدر,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,وادي السدر,33.328621,10.686936
5381,E.P.SMAR HASSI MEDNINE,م إبتدائية السمار - حسي مدنين,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,حسي مدنين,33.414318,10.608836
5382,E.P.HASSI MEDNINE HASSI MEDNINE,م إبتدائية حسي مدنين - حسي مدنين,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,حسي مدنين,33.375012,10.545308
5383,E.P.HASSI AMOR,م إبتدائية حسي عمر - الدرغولية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,الدرغولية,33.363398,10.61842
5384,E.P.DARGHOULIA DARGHOULIA,م إبتدائية الدرغولية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,الدرغولية,33.39129,10.639328
5385,E.P.GUARAR BEN MAGHLIA DARGHOULIA,م إبتدائية قرار بن مغلية - الدرغولية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,الدرغولية,33.378614,10.587451
5386,E.P.ALAMET HASSI AMOR DARGHOULIA,م إبتدائية علاّمات حسي عمر - الدرغولية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,الدرغولية,33.365504,10.6484
5387,E.P.CITE HLEL DARGHOULIA,م إبتدائية حي هلال - الدرغولية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,الدرغولية,33.439842,10.650301
5388,E.P.ESSOUITIR,م إبتدائية السويطير,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,السويطير,33.373808,10.693176
5389,E.P.AMRA NEUVE AMRA NEUVE,م إبتدائية عمرة الجديدة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,عمرة الجديدة,33.431168,10.565832
5390,E.P.FERJANIA AMRA NEUVE,م إبتدائية الفرجانية - عمرة الجديدية,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,عمرة الجديدة,33.439076,10.620884
5391,E.P.TAJERJEMT BOUGHRARA,م إبتدائية تاجرجمت - بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.590505,10.701261
5392,E.P.EL HALFAOUI BOUGHRARA,م إبتدائية الحلفاوي - بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.599618,10.651935
5393,E.P.GHRAR BOUGRARA,م إبتدائية قرار بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.562796,10.638619
5394,E.P.BOUGHRARA,م إبتدائية بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.5391,10.678535
5395,E.P.EL HORRIA,م إبتدائية الحرية - بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.539387,10.646181
5396,E.P.AYATI BOUGHRARA,م إبتدائية العياطي - بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.622006,10.716992
5397,E.P.CHEAB ERREBAIA BOUGHRARA,م إبتدائية شعاب الربايع - بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.510927,10.656923
5398,E.P.CITE TALIK BOUGHRARA,م إبتدائية حي طليق بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.553609,10.657258
5399,E.P.14 janvier BOUGHRARA,م إبتدائية 14 جانفي بوغرارة,26,Médenine,مدنين,1254,Médenine Sud,مدنين الجنوبية,بوغرارة,33.559362,10.671658
5400,E.P.BENI GHEZAIEL,م إبتدائية بني غزيل,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,بني غزيل,33.271232,10.439392
5401,E.P.14 JANVIER MEDNIN 2 MAI,م إبتدائية 14 جانفي مدنين - 2 ماي,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,2ماي,33.346692,10.401412
5402,E.P.RTE DE BENI KHEDACHE,م إبتدائية طريق بني خداش - مدنين الغربية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الغربية,33.346146,10.4840782
5403,E.P.RTE DE GABES MEDNINE NORD,م إبتدائية طريق قابس - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.349096,10.4878881
5404,E.P.RUE CHABBI MEDNINE NORD,م إبتدائية نهج الشابي مدنين - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.327144,10.485795
5405,E.P.IBN KHALDOUN MEDNIN NORD,م إبتدائية ابن خلدون مدنين الشمالي,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.359133,10.4737648
5406,E.P.ENNAJAH MEDNIN,م إبتدائية النجاح - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.357877,10.4911591
5407,E.P.AV.MOSBAH JARBOUAA MEDNIN,م إبتدائية مصباح الجربوع - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.340413,10.4727002
5408,E.P.CITE ENNOUR MEDNIN,م إبتدائية حي النور - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.331587,10.4848262
5409,E.P.CITE JENDLI MEDNINE NORD,م إبتدائية حي الجندلي - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.38481,10.5160195
5410,E.P.EL AMEL MEDNIN NORD,م إبتدائية الامل مدنين - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.356872,10.469329
5411,E.P.ETTAFAOUEK MEDNIN NORD,م إبتدائية التفوق - مدنين الشمالية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,مدنين الشمالية,33.370476,10.4691143
5412,E.P.OUM ETTAMER OUEST,م إبتدائية ام التمر - أم التمر الغربية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,أم التمر الغربية,33.371074,10.438093
5413,E.P.ALAMAT MCHLUCH OM TAMR,م إبتدائية علاّمات المشلوش - أم التمر الغربية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,أم التمر الغربية,33.395996,10.3275058
5414,E.P.SAIKHA OUM ETTAMER OUEST,م إبتدائية الصايخة - أم التمر الغربية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,أم التمر الغربية,33.411034,10.2855362
5416,E.P.EL OUDAYETTE OUM ETTAMR,م إبتدائية الوديات - أم التمر الشرقية,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,أم التمر الشرقية,33.407971,10.389372
5417,E.P.BIR BSIR Koutine,م إبتدائية بئر البصير - كوتين,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,كوتين,33.490687,10.342046
5418,E.P.RAS BOUREMLI Koutine,م إبتدائية راس بورملي - كوتين,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,كوتين,33.459426,10.373098
5419,E.P.SENED ETTOUAL Koutine,م إبتدائية سند الطوال - كوتين,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,كوتين,33.425641,10.339609
5420,E.P.BOURAMLI 2 Koutine,م إبتدائية بورملي 2 - كوتين,26,Médenine,مدنين,1255,Médenine Nord,مدنين الشمالية,كوتين,33.451412,10.3181588
5421,E.P.KERCHAOU SMAR,م إبتدائية كرشاو الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,كرشاو,33.031939,10.794904
5422,E.P.2 MARS 34 SMAR,م إبتدائية 2مارس 1934 الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,الصمار,32.993827,10.822951
5423,E.P.KALB ERAKHAM SMAR,م إبتدائية قلب الرخم الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,الصمار,32.97637,10.760081
5424,E.P.CITE CASERNE SMAR,م إبتدائية حي الثكنة الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,الصمار,33.004593,10.826373
5425,E.P.GHERIANI SMAR,م إبتدائية الغرياني الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,الغرياني,32.998818,10.906868
5426,E.P.REHACHE SMAR,م إبتدائية الرهاش الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,الرهاش,32.91791,10.826199
5427,E.P.EL MORRA SMAR,م إبتدائية المرة الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,المرة,32.814887,11.094482
5428,E.P.GARAATTE HLAL SMAR EL MOURRA,م إبتدائية قرعات هلال الصمار - المرة,27,Tataouine,تطاوين,1256,Smâr,الصمار,المرة,32.795767,11.037688
5429,E.P.KSAR EL AOUNE SMAR,م إبتدائية قصر عون الصمار,27,Tataouine,تطاوين,1256,Smâr,الصمار,قصر عون,32.870369,10.886657
5430,E.P.BENI MHIRA EST SMAR,م إبتدائية بني مهيرة الصمار - بني مهيرة الشرقية,27,Tataouine,تطاوين,1256,Smâr,الصمار,بني مهيرة الشرقية,32.870837,10.821791
5431,E.P.RAS EL OUED SMAR BENI MHIRA OUEST,م إبتدائية راس الوادي الصمار - بني مهيرة الغربية,27,Tataouine,تطاوين,1256,Smâr,الصمار,بني مهيرة الغربية,32.904459,10.795313
5432,E.P.BENI M'HIRA JADIDA,م إبتدائية بني مهيرة الجديدة - بني مهيرة الغربية,27,Tataouine,تطاوين,1256,Smâr,الصمار,بني مهيرة الغربية,32.861261,10.81302
5433,E.P.OUED EL AFREJ BIR LAHMER,م إبتدائية وادي العرفج البئر الاحمر - بئر الأحمر الشرقية,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,البئر الاحمر الشرقية,33.178166,10.479862
5434,E.P.CITE BIR LAHMER EST,م إبتدائية حي النور البئر الاحمر - بئر الاحمر الشرقية,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,البئر الاحمر الشرقية,33.178883,10.455208
5435,E.P. 14 JANVIER BIR LAHMER OUEST,م إبتدائية 14 جانفي البئر الاحمر - بئر الاحمر الغربية,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,البئر الاحمر الغربية,33.177759,10.42536
5436,E.P.ESSNED BIR LAHMER,م إبتدائية السند البئر الاحمر - بئر الاحمر الغربية,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,البئر الاحمر الغربية,33.171434,10.437249
5437,E.P.2 MARS 34 BIR LAHMER SNED,م إبتدائية 2مارس 1934البئر الاحمر - السند,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,السند,33.178653,10.439826
5438,E.P.ARGOUB BIR LAHMER,م إبتدائية العرقوب الئر الاحمر,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,العرقوب,33.110134,10.357219
5439,E.P.OUED GRAGUER BIR LAHMER,م إبتدائية وادي قراقر البئر الاحمر,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,قراقر,33.121933,10.409646
5440,E.P.KSAR OULED BOUBAKER BIR LAHMER EL MEDINA,م إبتدائية قصر اولاد بوبكر البئر الاحمر - المدينة,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,المدينة,33.148767,10.449979
5441,E.P.CITE EL BASSATINE BIR LAHMER,م إبتدائية حي البساتين البئر الاحمر,27,Tataouine,تطاوين,1257,Bir Lahmar,بئر الأحمر,البساتين,33.190356,10.451673
5442,E.P.AV FARHAT HACHED TATAOUINE,م إبتدائية شارع فرحات حشاد تطاوين - تطاوين المدينة,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,تطاوين المدينة,32.929805,10.449206
5443,E.P.AV.BOURGUIBA TATAOUINE,م إبتدائية شارع بورقيبة تطاوين - تطاوين العليا,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,تطاوين العليا,32.930185,10.449115
5444,E.P.EL INTILAKA TATAOUINE,م إبتدائية الانطلاقة تطاوين - تطاوين العليا,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,تطاوين العليا,32.912846,10.462202
5445,E.P.MAZTOURIA SUD TATAOUINE,م إبتدائية المزطورية الجنوبية تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,المزطورية الجنوبية,32.847862,10.475582
5446,E.P.MAZTOURIA NORD TATAOUINE,م إبتدائية المزطورية الشمالية تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,المزطورية الشمالية,32.864152,10.474599
5447,E.P.GHORGHAR TATAOUINE,م إبتدائية غرغار تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,غرغار,32.911644,10.442193
5448,E.P.CITE EL BAR TATAOUINE,م إبتدائية حي البر تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,حي البر,32.919293,10.432755
5449,E.P.OUED BAYECH TATAOUINE,م إبتدائية وادي بياش تطاوين - حي البر,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,حي البر,32.91639,10.419345
5450,E.P.KSAR MGABLA TATAOUINE,م إبتدائية قصر المقابلة تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,قصر المقابلة,32.925036,10.42883
5451,E.P.CHENINI NEUVE TATAOUINE,م إبتدائية شنني الجديدة تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,شنني الجديدة,32.91312,10.279466
5452,E.P.CHENINI ANCIENNE TATAOUINE,م إبتدائية شنني القديمة تطاوين - شنني,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,شنني,32.910742,10.260119
5453,E.P.DOUIRET TATAOUINE,م إبتدائية الدويرات تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,الدويرات,32.858275,10.287425
5454,E.P.KSAR OULED DABBEB TATAOUINE EL MESSREB,م إبتدائية قصر أولاد دباب تطاوين - المسرب,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,المسرب,32.873789,10.382526
5455,E.P.O.DEBBAB JADIDA EL MESSREB,م إبتدائية اولاد دباب الجديدة - المسرب,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,المسرب,32.882342,10.385776
5456,E.P.ROGBA TATAOUINE,م إبتدائية الرقبة تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,الرقبة,32.906592,10.423491
5457,E.P.EL HIDAYA TATAOUINE ROGBA,م إبتدائية الهداية تطاوين - الرقبة,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,الرقبة,32.900963,10.423968
5458,E.P.EL FALEH ROGBA TATAOUINE,م إبتدائية الفلاح تطاوين - الرقبة,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,الرقبة,32.910097,10.428427
5459,E.P.RAS EL OUED TATAOUINE,م إبتدائية رأس الوادي تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,رأس الوادي,32.769573,10.257373
5460,E.P.BIR THALATHINE TATAOUINE,م إبتدائية بئر ثلاثين تطاوين,27,Tataouine,تطاوين,1258,Tataouine Sud,تطاوين الجنوبية,بئر الثلاثين,32.695014,10.330461
